market,predicted_prob,market_prob,odds,actual
EPL,0.3715993141881083,0.3961562656561356,2.52,0
EPL,0.2744644179415795,0.2912220167174569,3.36,1
EPL,0.3539361250338634,0.3126217176264074,3.06,0
EPL,0.1965002925856183,0.2918778051252352,3.15,0
EPL,0.2341652209737884,0.2716085131026495,3.58,1
EPL,0.5693320322425294,0.4365136817721152,2.35,0
EPL,0.7900444139289495,0.6760917534766767,1.45,1
EPL,0.1153004563880377,0.209370349463745,4.42,0
EPL,0.093689768642935,0.1145378970595781,9.04,0
EPL,0.1498625004934325,0.1979587144615797,5.14,0
EPL,0.2163057293359054,0.2568253848146283,3.51,0
EPL,0.6338269038015326,0.5452159007237921,1.83,1
EPL,0.1528595941682454,0.2474851621952623,4.42,1
EPL,0.187001271947895,0.293563480682068,3.47,0
EPL,0.6601120885887833,0.4589513571226696,1.96,0
EPL,0.7390012402482363,0.6777099487380188,1.53,1
EPL,0.1502691052352815,0.1987581112388487,4.57,0
EPL,0.1106034681611916,0.1235319400231325,6.5,0
EPL,0.2203714040652225,0.3115624278790676,2.93,0
EPL,0.2174492763587047,0.3261020078467574,3.19,0
EPL,0.56217205253343,0.3623355642741749,2.72,1
EPL,0.185203948856334,0.1736027482348169,5.87,0
EPL,0.1964198880965476,0.2350957698987159,4.26,0
EPL,0.6183543561480432,0.5913014818664674,1.61,1
EPL,0.6430104818001159,0.808266328890847,1.19,1
EPL,0.1892343015027742,0.1301905496200022,7.56,0
EPL,0.1677267109840949,0.0615431214891507,16.42,0
EPL,0.179078841423882,0.3096815211284265,2.93,0
EPL,0.1918565417266573,0.2756601709199515,3.48,1
EPL,0.6290371665720236,0.414658307951622,2.54,0
EPL,0.2910134921359642,0.266456961237262,3.47,0
EPL,0.2313540394234809,0.3046408248413556,3.22,0
EPL,0.4776294144767033,0.4289022139213823,2.36,1
EPL,0.4536458180159636,0.7237897527997406,1.31,1
EPL,0.2770995855143822,0.1816201052564405,5.51,0
EPL,0.2692544061388273,0.0945901419438189,12.17,0
EPL,0.2800469075409287,0.1937554712576597,4.54,0
EPL,0.2290912441376383,0.2179749051648672,4.15,0
EPL,0.4908582171547129,0.588269623577473,1.78,1
EPL,0.4732640717447621,0.548472427965205,1.74,1
EPL,0.287536854855518,0.2765668333648909,3.83,0
EPL,0.239198945720472,0.174960738669904,5.35,0
EPL,0.2595780626265569,0.3006268315628976,3.05,0
EPL,0.2219260879249889,0.2612398937378121,3.69,1
EPL,0.5184899199736767,0.4381332746992903,2.36,0
EPL,0.4904197377231304,0.5332660939728028,1.93,0
EPL,0.2288583376278232,0.2853441380029909,3.3,0
EPL,0.2807182391467188,0.1813897680242062,4.98,1
EPL,0.1645915909839508,0.2481711753422845,3.87,0
EPL,0.2560409468392828,0.2579932535220584,3.57,0
EPL,0.5793667569374361,0.4938355711356572,2.06,1
EPL,0.6958795143225192,0.7564664436080041,1.22,1
EPL,0.178063096362834,0.1591911439240335,6.87,0
EPL,0.1260268675421532,0.0843424124679624,15.6,0
EPL,0.8181693732246595,0.8232186357001493,1.16,0
EPL,0.114946831574386,0.1187528105288723,8.48,1
EPL,0.0665478742787382,0.0580285537709782,19.72,0
EPL,0.4029618462678911,0.406401725637131,2.21,0
EPL,0.1844192196833687,0.2976985285062267,3.48,0
EPL,0.4125049933217081,0.2958997458566422,3.53,1
EPL,0.4210659688586575,0.4489704502147265,2.42,1
EPL,0.2750347865250603,0.2828773356844231,3.44,0
EPL,0.3038990723237757,0.2681522141008503,3.15,0
EPL,0.2684315208795911,0.3836148320714424,2.83,1
EPL,0.2604531068589228,0.302853814793244,3.25,0
EPL,0.471114863307856,0.3135313531353134,2.77,0
EPL,0.3221695454935468,0.2263659030650457,4.69,0
EPL,0.2306138426000349,0.2574240216913844,3.9,0
EPL,0.4472136345760118,0.5162100752435699,1.81,1
EPL,0.3489292383725563,0.2328767123287671,4.98,0
EPL,0.265715168066414,0.2876712328767123,4.02,0
EPL,0.3853553432984231,0.4794520547945206,1.74,1
EPL,0.239100607551518,0.3352120030099667,2.74,0
EPL,0.2571187299007824,0.304928052582275,3.3,0
EPL,0.5037799797798339,0.3598599444077583,2.83,1
